entity_urn,United States Sales,United States Engineering,description,country_multiplier,sales_ratio,adj_hc_ratio,investor_1,investor_2,Prior VC Backed Founder_count,Deep Technical Background_count,Prior Exit_count,Elite Industry Experience_count,company_region,headcount_0m,headcount_growth_1m,headcount_growth_3m,headcount_growth_6m,headcount_growth_12m,headcount_monotonicity,headcount_concavity,max_headcount,earliest_valid_month,num_valid_months,headcount_volatility_score,trailing_growth_avg,trailing_growth_std,trailing_growth_min,trailing_growth_max,current_max_ratio,linkedin_follower_count_0m,linkedin_follower_growth_1m,linkedin_follower_growth_3m,linkedin_follower_growth_6m,linkedin_follower_growth_12m,linkedin_employees,linkedin_follower_count_max,linkedin_follower_peak_month,linkedin_current_peak_count_ratio,linkedin_follower_count_volatility,linkedin_follower_trend,followers_per_linkedin_employee,twitter_follower_count_0m,twitter_follower_count_max,twitter_follower_peak_month,twitter_current_peak_ratio,twitter_follower_count_volatility,twitter_follower_trend,emps/year,emps/funds_m,adj_emp_delta_6m,adj_emp_delta_12m,emp_highlight_count,funding_total,last_funding_type,last_funding_total,funding_stage,years_since_funding,hc_adds_since_funding,adj_hc_ratio,years_since_founding,dominant_function,business_function_entropy,dominant_emp_role,emp_role_entropy,ownership_status,gpt_sector,top_region,num_investors,employee_highlight_YC Backed Founder,employee_highlight_Prior VC Backed Executive,employee_highlight_Founder Turned Operator,employee_highlight_Current Student,employee_highlight_HBCU Alum,employee_highlight_Jack of All Trades,employee_highlight_money_club_count,employee_highlight_seasoned_count,employee_highlight_top_institution_experience_count,num_unique_vc_backers
urn:harmonic:company:11059771,0,0,"Mimo provides a unified payments platform that automates accounts payable and receivable, facilitating cash flow management for small and medium-sized enterprises. The platform integrates with accounting software, supports international payments, and offers access to pre-approved credit lines.",0.6,0.06493506493506494,0.6416666666666666,0,0,1,4,0,2,Europe,36.0,0.9444444179534912,0.9444444179534912,1.1724138259887695,2.0,0.75,0.36363636363636365,34.0,17,18,0.5976182935377694,2.0511547598483455,2.185673272732833,0.23809523809523808,7.0,1.0588235294117647,3404.0,1.0,1.0637500286102295,1.1774471998214722,3.7738358974456787,24.0,3404.0,0,1.0,1150.3704546825497,211.83900928792573,4.961678449369725,37.0,37.0,0,1.0,16.492422502470642,2.526315789473686,16.907356948228884,1.7472486614918987,3.208333333333333,10.908333333333331,11,19.459165,SERIES_A,19459165.0,SERIES_A,0.7638603696098563,11.0,0.6416666666666666,2.010958904109589,business_development,1.3686896376228386,Advisor,1.0670895187820832,PRIVATE,Other,Europe,4,0,3,0,0,0,0,0,10,1,4
urn:harmonic:company:10671312,0,5,"The product is an AI-driven tool designed to autonomously handle operational incidents and conduct multi-step root cause analysis, integrating with various platforms like AWS and GitHub to improve operational efficiency. It effectively reduces mean time to resolution, enabling engineers to focus more on development rather than incident management.",1.0,0.09009009009009007,0.85,2,0,3,10,0,1,North America,22.0,0.9545454382896423,1.1666666269302368,1.3325648307800293,1.7029764652252197,1.0,0.5454545454545454,21.0,11,5,0.22093736066950145,,,,,1.0476190476190477,2831.0,1.0,2.081617593765259,,,0.0,2831.0,0,1.0,747.0348050793885,,,1181.0,1194.0,1,0.9891122278056952,154.57791994115246,,20.660377358490567,0.6,4.454779304019801,7.368351918246077,42,35.0,SEED,35000000.0,SEED,0.2737850787132101,3.0,0.85,1.0164383561643835,business_development,0.45056120886630463,Engineering,1.4180693652516905,PRIVATE,Other,North America,18,0,2,0,0,0,0,2,7,26,17
urn:harmonic:company:4157496,0,0,"Aviato provides a platform that delivers exclusive data on private companies, employing proprietary methods for sourcing and engaging startups. The service features seamless integrations with major CRMs and tools, enabling users to access continuously updated information on founders and companies.",1.0,0.05235602094240837,0.8681818181818183,3,0,0,1,0,0,North America,26.0,0.9230769276618958,1.04347825050354,1.7142857313156128,1.600000023841858,0.6666666666666666,0.45454545454545453,24.0,17,18,0.2895464162377115,1.1532418987661954,0.31825149742235664,0.8,1.7692307692307692,1.0833333333333333,3010.0,1.0,1.0941475629806519,1.3295053243637085,1.8198306560516357,22.0,3010.0,0,1.0,589.1424281560401,108.11867905056768,4.925935293403946,8603.0,8658.0,3,0.9936474936474936,766.5104956028201,122.61506707946329,6.661596958174904,7.0588235294117645,8.681818181818183,7.813636363636364,17,3.4,SEED,2300000.0,SEED,0.48459958932238195,7.0,0.8681818181818183,3.6027397260273974,business_development,1.2418892652969198,Operations,1.3308239368722865,PRIVATE,Data,North America,17,0,4,0,0,0,0,0,5,12,17
urn:harmonic:company:7358108,0,2,"Rollstack offers a platform that automates the generation of presentations and documents by integrating with Business Intelligence tools, CRMs, and data warehouses, enabling users to utilize live data and visualizations. Its key functionalities include scheduled updates and scalable content generation, which streamline reporting processes and reduce manual effort.",1.0,0.273972602739726,0.9125,1,0,0,4,0,0,North America,13.0,1.0,1.0,1.1818181276321411,2.1666667461395264,0.8333333333333334,0.5454545454545454,13.0,17,18,0.33613060239231696,1.2226310726310725,0.16121508855213193,1.0,1.5714285714285714,1.0,3606.0,1.0,1.2302968502044678,2.359947681427002,2.9801652431488037,8.0,3606.0,0,1.0,864.6927294362254,142.85448916408666,6.113128929472338,79.0,79.0,0,1.0,2.8284271247461903,0.21052631578947487,4.3097184377838325,0.8469056478052962,1.825,6.3875,11,15.349998,SERIES_A,12924998.0,SERIES_A,0.4243668720054757,3.0,0.9125,3.0164383561643837,sales,0.6931471805599453,Engineering,1.376886086408699,PRIVATE,Other,North America,13,4,2,0,0,0,0,0,4,5,13
urn:harmonic:company:11437336,5,2,"Oway is a freight shipping platform that enables overnight pallet shipping by connecting customers with independent truck drivers, utilizing AI for automated pricing and routing. The service optimizes logistics by making use of available empty truck space for efficient pickups and deliveries.",1.0,0.5147058823529412,1.0,1,0,0,0,0,0,North America,18.0,1.0555555820465088,1.1875,1.7272727489471436,1.7272727489471436,0.6666666666666666,0.5454545454545454,19.0,17,18,0.21962639136771467,1.1298310485810485,0.24583043376265973,0.8181818181818182,1.6,0.9473684210526315,669.0,1.0,1.0372092723846436,3.1706161499023438,4.551020622253418,13.0,669.0,0,1.0,207.52639803734112,32.360165118679056,3.960080300381925,2.0,2.0,0,1.0,0.0,4.2044684918631865e-17,9.422554347826086,19.0,8.0,8.0,7,0.5,PRE_SEED,500000.0,PRE_SEED,0.45722108145106094,5.0,1.0,2.0164383561643837,sales,0.6791932659915256,Sales,1.1988493129136213,PRIVATE,Other,Asia,2,1,2,0,0,0,0,0,2,5,2
urn:harmonic:company:42022338,0,0,"Aether offers a platform that utilizes AI to streamline the design, sales, and financing processes for solar and roofing installations in both residential and commercial markets. The technology includes an advanced CAD engine that leverages computer vision and AI to enhance operational efficiency and automate workflows.",1.0,0.0,0.9400000000000001,1,0,0,1,0,0,North America,9.0,1.1111111640930176,1.0,1.25,2.0,0.6363636363636364,0.6,10.0,12,13,0.25109759058979436,1.2844047619047618,0.4096554674855645,1.0,2.3333333333333335,0.9,3618.0,1.0,1.8384146690368652,2.551481008529663,14.18823528289795,5.0,3618.0,0,1.0,1118.1194147500642,173.12487100103198,6.585619778460977,,,,,,,6.576576576576576,3.3333333333333335,1.8800000000000001,4.7,6,3.0,SEED,2500000.0,SEED,0.2245037645448323,0.0,0.9400000000000001,1.5205479452054795,business_development,0.0,Operations,0.7963116401738131,PRIVATE,Other,Europe,7,3,0,0,0,0,0,0,0,5,7
urn:harmonic:company:37102879,0,0,"The main product is a deal origination platform that integrates generative AI with human intelligence to enhance the sourcing and management of M&A transactions for investment banks and corporate development teams. It employs a structured workflow to streamline the processes of screening, researching, and engaging with potential deal targets.",1.0,0.09009009009009007,0.85,1,0,0,0,0,0,North America,10.0,1.0,1.0,1.1340795755386353,1.4525110721588135,0.0,1.0,10.0,11,6,0.13366938056930167,1.0,,1.0,1.0,1.0,757.0,1.0,1.5836820602416992,,,0.0,757.0,0,1.0,145.22253039157985,,,,,,,,,4.979536152796726,10.0,1.0049351180115438,2.64806526234133,0,0.5,PRE_SEED,500000.0,PRE_SEED,0.3668720054757016,0.0,0.85,2.0082191780821916,business_development,0.45056120886630463,Operations,0.0,PRIVATE,Other,North America,1,3,0,0,0,0,0,0,0,0,1
urn:harmonic:company:48140896,0,1,TollBit offers a platform that facilitates content monetization for publishers through AI content licensing and the management of licensing agreements. The platform employs AI-driven analytics to monitor bot traffic and improve user engagement with tailored models.,1.0,0.0,1.0,2,1,0,0,0,1,North America,17.0,0.9411764740943909,1.3333333730697632,1.7777777910232544,2.2647833824157715,1.0,0.42857142857142855,18.0,11,11,0.45928233387034656,1.6612244897959183,0.34408596558342547,1.3333333333333333,2.25,0.9444444444444444,3162.0,1.0,2.6593775749206543,4.705357074737549,,18.0,3162.0,0,1.0,985.2503347993454,,5.174264717878057,351.0,351.0,0,1.0,0.0,,7.967257844474762,0.42260993807945596,7.0,8.935306694570802,25,37.859971,SERIES_A,30859971.0,SERIES_A,0.30116358658453113,4.0,1.0,2.0082191780821916,business_development,0.5982695885852573,Advisor,1.3397942802855756,PRIVATE,Other,North America,14,0,6,0,0,0,0,0,14,18,13
urn:harmonic:company:19173825,0,1,"Validated provides a service that leverages AI to create and manage digital advertisements, utilizing statistical methods for insights into product features and messaging. The platform incorporates user testing and feasibility analysis to support data-driven decision-making.",1.0,0.09009009009009007,0.85,1,0,0,0,0,0,North America,11.0,1.0,1.0,2.200000047683716,3.6666667461395264,0.8333333333333334,0.6363636363636364,11.0,13,14,0.5676654696916613,1.537878787878788,0.4601383191251005,1.0,2.2,1.0,403.0,1.0,1.0228426456451416,1.0775401592254639,5.037499904632568,0.0,403.0,0,1.0,137.88217617043367,26.066047471620244,,25.0,25.0,0,1.0,1.4880476182856899,,7.234234234234234,6.111111111111111,5.1,6.8,6,1.8,PRE_SEED,600000.0,PRE_SEED,0.5722108145106092,6.0,0.85,1.5205479452054795,business_development,0.45056120886630463,Engineering,0.6931471805599453,PRIVATE,Other,North America,13,0,0,0,0,0,0,0,1,6,13
urn:harmonic:company:17384789,0,0,"Team-GPT is an enterprise AI platform that facilitates collaboration and knowledge management by enabling users to engage in group chats and utilize various AI models, including those from OpenAI. It prioritizes data privacy and security with options for on-premise or private cloud deployment, while also providing tools for workflow automation and integration to improve operational efficiency.",1.0,0.3389830508474576,1.0,1,0,3,0,0,1,North America,25.0,0.8799999952316284,1.375,1.5714285373687744,2.75,0.8333333333333334,0.5454545454545454,22.0,14,15,0.4084825304328062,1.2835407647907646,0.22759871702519965,1.0,1.7857142857142858,1.1363636363636365,3834.0,1.0,1.297023057937622,1.9285714626312256,3.4759745597839355,5.0,3834.0,0,1.0,924.7876564508252,166.2456140350879,6.643529282566697,,,,,,,12.68562401263823,4.888888888888889,8.0,14.0,8,4.5,SEED,4500000.0,SEED,0.1697467488021903,3.0,1.0,1.7342465753424658,business_development,1.0027182645175161,Operations,1.4241299173467734,PRIVATE,Other,Europe,2,0,2,1,0,0,0,1,9,2,2
urn:harmonic:company:43284364,0,0,"Verax AI offers a platform designed for the management of large language models (LLMs) in production, providing real-time visibility and automatic detection and correction of issues such as hallucinations and data leakage. The technology focuses on ensuring correctness, compliance, and governance in AI applications through advanced trust solutions.",1.0,0.09009009009009007,0.85,0,0,3,1,0,0,North America,12.0,1.0,1.5,2.4000000953674316,4.0,0.9090909090909091,0.5,12.0,12,13,0.5211902004273397,1.4980952380952384,0.2860531500192376,1.0,2.0,1.0,2415.0,1.0,2.902644157409668,4.343525409698486,13.125,0.0,2415.0,0,1.0,706.0499455711512,98.36326109391128,,,,,,,,5.951086956521738,1.5789473684210527,5.95,7.6499999999999995,6,7.6,SEED,7600000.0,SEED,0.2108145106091718,3.0,0.85,2.0164383561643837,business_development,0.45056120886630463,Operations,1.0986122886681096,PRIVATE,Other,North America,6,0,0,1,0,0,0,2,4,3,6
urn:harmonic:company:41077655,0,2,"Dosu is an AI-driven tool designed to automate the management of GitHub repositories, focusing on issue responses, bug triaging, and documentation enhancement. It utilizes AI technology to facilitate the accessibility of engineering knowledge and streamline the processes involved in issue management.",1.0,0.0,0.9799999999999999,0,0,3,4,0,1,North America,12.0,1.0,1.0909091234207153,1.2000000476837158,6.0,1.0,0.4444444444444444,12.0,11,12,0.371528458097428,1.6303872053872055,0.9425766621090603,1.0909090909090908,4.0,1.0,571.0,1.0,1.204641342163086,1.9488054513931274,11.196078300476074,10.0,571.0,0,1.0,194.29801773813776,32.14757481940145,4.062165663857866,,,,,,,5.967302452316076,1.4076251287830364,1.9599999999999997,9.799999999999999,15,8.524997,SERIES_UNKNOWN,8524997.0,SEED,0.7118412046543463,4.0,0.9799999999999999,2.010958904109589,business_development,0.45056120886630463,Engineering,1.0735428464085233,PRIVATE,Other,North America,4,2,0,0,0,0,0,0,0,7,4
urn:harmonic:company:11197747,0,0,"Fused offers a geospatial OLAP query engine capable of processing large geospatial datasets from object storage, utilizing technologies such as Apache Arrow, GeoParquet, Cloud-Optimized GeoTIFF, and Python for efficient parallel processing. The platform supports both raster and vector data in cloud-native formats, emphasizing the modularity of OLAP systems.",1.0,0.09009009009009007,0.85,0,0,2,3,0,0,North America,11.0,0.9090909361839294,1.4285714626312256,1.4285714626312256,1.8241256475448608,0.875,0.7142857142857143,10.0,11,11,0.24468667032960098,1.195578231292517,0.13531812529344991,1.0,1.375,1.1,3523.0,1.0,1.294744610786438,1.7847011089324951,,0.0,3523.0,0,1.0,969.8652884693718,,,,,,,,,4.758800521512385,10.0,2.55,3.8402332720663317,14,1.0,PRE_SEED,1000000.0,PRE_SEED,0.8624229979466119,4.0,0.85,2.1013698630136988,business_development,0.45056120886630463,Engineering,1.0986122886681096,PRIVATE,Other,North America,7,0,2,0,0,0,0,2,3,7,7
urn:harmonic:company:45392121,0,0,"The main product is a mobile application designed to enhance retail compliance by utilizing structured workflows and AI-driven supply chain algorithms, effectively replacing traditional paper-based methods and spreadsheets. It serves brands, retailers, and third-party logistics providers by minimizing chargebacks and improving operational efficiency.",1.0,0.09009009009009007,0.85,1,0,1,0,0,1,North America,12.0,0.9166666865348816,0.9166666865348816,1.100000023841858,1.4095066785812378,0.7777777777777778,0.25,11.0,11,12,0.42715128407106984,1.5821969696969698,0.4584262543995627,1.0,2.2,1.0909090909090908,2043.0,1.0,1.1163934469223022,1.4060564041137695,,0.0,2043.0,0,1.0,517.8430790745924,,,,,,,,,10.822102425876011,2.8947368421052633,0.85,2.7164734321007997,6,3.8,SEED,3300000.0,SEED,0.5941136208076659,5.0,0.85,1.0164383561643835,business_development,0.45056120886630463,Engineering,1.0042424730540764,PRIVATE,Other,North America,11,2,2,0,0,0,0,1,2,2,11
urn:harmonic:company:12584848,0,0,"Casca offers an AI-driven loan origination system that automates up to 90% of manual tasks in the loan application process, including document collection and KYC/KYB checks, thereby enhancing operational efficiency for banks and lenders. The technology employs generative AI to streamline processes and improve customer service while facilitating back-office automation across various banking functions.",1.0,0.2247191011235955,0.9888888888888889,1,0,1,0,0,1,North America,10.0,1.0,1.4285714626312256,1.25,2.5,0.75,0.45454545454545453,10.0,15,16,0.43254491811431434,1.4326388888888888,0.46783262174632556,0.875,2.5,1.0,3562.0,1.0,1.1058677434921265,1.4123711585998535,6.984313488006592,9.0,3562.0,0,1.0,1168.2039758392652,217.076367389061,5.983376370258229,6.0,6.0,0,1.0,0.0,,6.023102310231023,1.0638297872340425,1.9777777777777779,5.933333333333334,12,9.4,PRE_SEED,3900000.0,PRE_SEED,0.9253935660506503,5.0,0.9888888888888889,1.6602739726027398,business_development,1.0114042647073518,Engineering,1.1209503926735833,PRIVATE,Other,North America,5,1,3,0,0,0,0,0,6,8,6
urn:harmonic:company:42485581,0,2,"Propexo provides a unified API designed to streamline the integration process with various property management systems through a single implementation, facilitating interoperability. This technology also automates the handling of changes in these systems, reducing the need for continuous maintenance.",1.0,0.0,1.0,1,0,0,0,0,2,North America,13.0,0.9230769276618958,0.9230769276618958,1.0909091234207153,1.3980350494384766,0.7777777777777778,0.5,13.0,11,12,0.18425501640257091,1.1976280663780665,0.19249209434042616,0.9090909090909091,1.5714285714285714,1.0,1650.0,1.0,1.0235731601715088,1.0784313678741455,,13.0,1650.0,0,1.0,114.19321743908833,,4.851429121731391,,,,,,,3.978201634877384,2.5,1.0,3.4165242103051536,12,4.8,SEED,3300000.0,SEED,1.2320328542094456,3.4165242103051536,1.0,3.0164383561643837,business_development,0.5297061990576545,Engineering,1.0888999753452238,PRIVATE,Other,North America,9,3,3,0,0,0,0,0,6,7,9
urn:harmonic:company:10324149,0,0,"The primary product is an AI tool that aids developers in understanding and navigating complex codebases across multiple programming languages, leveraging an advanced version of GPT-3 along with proprietary synthetic datasets. This technology facilitates improved codebase navigation and assists in identifying necessary changes.",1.0,0.0,0.8,3,0,2,0,0,1,North America,18.0,1.0,1.2000000476837158,1.7999999523162842,1.7999999523162842,0.6666666666666666,0.6363636363636364,18.0,17,18,0.2799473867559308,1.172420634920635,0.21414166635049692,0.9,1.5,1.0,1419.0,1.0,1.1333866119384766,3.952646255493164,3.952646255493164,14.0,1419.0,0,1.0,430.56432038306207,66.57791537667698,4.628468098212913,2352.0,2352.0,0,1.0,1089.8565354472776,,5.972727272727273,6.0,6.4,6.4,13,3.0,SERIES_UNKNOWN,2500000.0,PRE_SEED,0.4271047227926078,8.0,0.8,3.0136986301369864,business_development,0.37677016125643675,Advisor,1.0361987848192837,PRIVATE,Horizontal Software,North America,7,3,6,0,0,0,0,0,5,6,7
